业务日期,成交时间,股东代码,产品代码,产品名称,单元编号,单元名称,组合编号,组合名称,资产类别,证券类别,投资类型,交易市场,证券代码,证券名称,交易席位,委托序号,委托方向,是否备兑,委托价格类型,指令序号,成交编号,成交价格(元/%),全价价格,中债到期估值价偏离率(%),中债行权估值价偏离率(%),成交数量(股/张/份/手),成交金额,到期收益率(%),行权收益率(%),中债公允价(元),中债公允价偏离率(%),中证公允价(元),中证公允价偏离率(%),中证到期估值价偏离率(%),中证行权估值价偏离率(%),执行人,交易币种,指令下达人,过户费,交割费,经手费,财汇局交易征费,交易费,印花税,佣金,证管费,结算费,结算风险金(元),其他费用,总费用(元),交易分类,交易对手,交易对手全称,全价成交金额,结算日期,应计利息(元),应计利息总额(元),指令备注,结算金额,是否含权,投资人行权日期,清算速度,指令下达日期,指令委托日期,交易解除状态,竞买成交方式,竞买日期,价格下限,价格上限,最低成交数量,竞买场次,手续费方式,费率(%),手续费(元),费用结算日期
2026/01/27,混合,="0899478032",ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,深交所A,180103,华夏和达高科REIT,="005100",混合,卖出,	--,限价,4400464,混合,="2.1075",--,	--,	--,="101，100.00",="213，071.50",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",深圳竞价,	--,	--,--,2026/01/28,--,--,,="213，071.50",	--,	--,T	+1,2026/01/27,2026/01/27,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/01/27,混合,="0899478032",ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,深交所A,180105,易方达广开产园REIT,="005100",混合,卖出,	--,限价,4400465,混合,="1.8720",--,	--,	--,="310，500.00",="581，256.00",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",深圳竞价,	--,	--,--,2026/01/28,--,--,,="581，256.00",	--,	--,T	+1,2026/01/27,2026/01/27,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/01/27,混合,="0899478032",ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,深交所A,180106,广发成都高投产业园REIT,="005100",混合,买入,	--,限价,4400727,混合,="3.5916",--,	--,	--,="165，000.00",="592，617.00",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",深圳竞价,	--,	--,--,2026/01/28,--,--,,="592，617.00",	--,	--,T	+1,2026/01/27,2026/01/27,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/01/27,混合,="0899478032",ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,深交所A,180201,平安广州广河REIT,="005100",混合,买入,	--,限价,4400728,混合,="8.1070",--,	--,	--,="4，600.00",="37，292.30",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",深圳竞价,	--,	--,--,2026/01/28,--,--,,="37，292.30",	--,	--,T	+1,2026/01/27,2026/01/27,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/01/27,混合,="0899478032",ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,深交所A,180202,华夏越秀高速REIT,="005100",混合,买入,	--,限价,4400729,混合,="5.3266",--,	--,	--,="2，500.00",="13，316.60",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",深圳竞价,	--,	--,--,2026/01/28,--,--,,="13，316.60",	--,	--,T	+1,2026/01/27,2026/01/27,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/01/27,混合,="0899478032",ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,深交所A,180203,招商高速公路REIT,="005100",混合,买入,	--,限价,4400730,混合,="6.9192",--,	--,	--,="21，800.00",="150，839.10",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",深圳竞价,	--,	--,--,2026/01/28,--,--,,="150，839.10",	--,	--,T	+1,2026/01/27,2026/01/27,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/01/27,混合,="0899478032",ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,深交所A,180301,红土创新盐田港REIT,="005100",混合,卖出,	--,限价,4400466,混合,="2.4330",--,	--,	--,="378，200.00",="920，154.65",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",深圳竞价,	--,	--,--,2026/01/28,--,--,,="920，154.65",	--,	--,T	+1,2026/01/27,2026/01/27,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/01/27,混合,="0899478032",ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,深交所A,180303,华泰宝湾物流REIT,="005100",混合,买入,	--,限价,4400731,混合,="4.4497",--,	--,	--,="76，700.00",="341，289.39",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",深圳竞价,	--,	--,--,2026/01/28,--,--,,="341，289.39",	--,	--,T	+1,2026/01/27,2026/01/27,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/01/27,混合,="0899478032",ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,深交所A,180305,南方顺丰物流REIT,="005100",混合,卖出,	--,限价,4400467,混合,="4.2391",--,	--,	--,="54，269.00",="230，054.22",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",深圳竞价,	--,	--,--,2026/01/28,--,--,,="230，054.22",	--,	--,T	+1,2026/01/27,2026/01/27,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/01/27,混合,="0899478032",ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,深交所A,180401,鹏华深圳能源REIT,="005100",混合,卖出,	--,限价,4400468,混合,="5.4357",--,	--,	--,="19，176.00",="104，235.22",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",深圳竞价,	--,	--,--,2026/01/28,--,--,,="104，235.22",	--,	--,T	+1,2026/01/27,2026/01/27,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/01/27,混合,="0899478032",ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,深交所A,180402,工银蒙能清洁能源REIT,="005100",混合,买入,	--,限价,4400732,混合,="7.0445",--,	--,	--,="7，300.00",="51，424.80",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",深圳竞价,	--,	--,--,2026/01/28,--,--,,="51，424.80",	--,	--,T	+1,2026/01/27,2026/01/27,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/01/27,混合,="0899478032",ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,深交所A,180501,红土创新深圳安居REIT,="005100",混合,买入,	--,限价,4400733,混合,="3.5286",--,	--,	--,="46，528.00",="164，180.12",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",深圳竞价,	--,	--,--,2026/01/28,--,--,,="164，180.12",	--,	--,T	+1,2026/01/27,2026/01/27,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/01/27,混合,="0899478032",ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,深交所A,180502,招商基金蛇口租赁住房REIT,="005100",混合,卖出,	--,限价,4400469,混合,="3.7517",--,	--,	--,="9，200.00",="34，515.80",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",深圳竞价,	--,	--,--,2026/01/28,--,--,,="34，515.80",	--,	--,T	+1,2026/01/27,2026/01/27,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/01/27,混合,="0899478032",ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,深交所A,180601,华夏华润商业REIT,="005100",混合,卖出,	--,限价,4400470,混合,="10.2962",--,	--,	--,="55，600.00",="572，471.40",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",深圳竞价,	--,	--,--,2026/01/28,--,--,,="572，471.40",	--,	--,T	+1,2026/01/27,2026/01/27,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/01/27,混合,="0899478032",ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,深交所A,180602,中金印力消费REIT,="005100",混合,卖出,	--,限价,4400471,混合,="4.3519",--,	--,	--,="139，400.00",="606，648.20",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",深圳竞价,	--,	--,--,2026/01/28,--,--,,="606，648.20",	--,	--,T	+1,2026/01/27,2026/01/27,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/01/27,混合,="0899478032",ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,深交所A,180603,华夏大悦城商业REIT,="005100",混合,卖出,	--,限价,4400472,混合,="4.9686",--,	--,	--,="87，300.00",="433，757.20",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",深圳竞价,	--,	--,--,2026/01/28,--,--,,="433，757.20",	--,	--,T	+1,2026/01/27,2026/01/27,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/01/27,混合,="0899478032",ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,深交所A,180605,易方达华威市场REIT,="005100",混合,卖出,	--,限价,4400473,混合,="5.1037",--,	--,	--,="217，098.00",="1，108，009.01",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",深圳竞价,	--,	--,--,2026/01/28,--,--,,="1，108，009.01",	--,	--,T	+1,2026/01/27,2026/01/27,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/01/27,混合,="0899478032",ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,深交所A,180606,中金中国绿发商业REIT,="005100",混合,卖出,	--,限价,4400474,混合,="4.2530",--,	--,	--,="82，900.00",="352，569.60",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",深圳竞价,	--,	--,--,2026/01/28,--,--,,="352，569.60",	--,	--,T	+1,2026/01/27,2026/01/27,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/01/27,混合,="0899478032",ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,深交所A,180607,华夏中海商业REIT,="005100",混合,卖出,	--,限价,4400475,混合,="6.1243",--,	--,	--,="14，600.00",="89，414.50",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",深圳竞价,	--,	--,--,2026/01/28,--,--,,="89，414.50",	--,	--,T	+1,2026/01/27,2026/01/27,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/01/27,混合,="0899478032",ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,深交所A,180701,银华绍兴原水水利REIT,="005100",混合,买入,	--,限价,4400734,混合,="4.0642",--,	--,	--,="32，200.00",="130，866.60",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",深圳竞价,	--,	--,--,2026/01/28,--,--,,="130，866.60",	--,	--,T	+1,2026/01/27,2026/01/27,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/01/27,混合,="0899478032",ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,深交所A,180801,中航首钢绿能REIT,="005100",混合,买入,	--,限价,4400735,混合,="12.2471",--,	--,	--,="78，002.00",="955，298.11",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",深圳竞价,	--,	--,--,2026/01/28,--,--,,="955，298.11",	--,	--,T	+1,2026/01/27,2026/01/27,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/01/27,混合,="0899478032",ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,深交所A,180901,南方润泽科技数据中心REIT,="005100",混合,卖出,	--,限价,4400476,混合,="7.0266",--,	--,	--,="157，800.00",="1，108，796.30",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",深圳竞价,	--,	--,--,2026/01/28,--,--,,="1，108，796.30",	--,	--,T	+1,2026/01/27,2026/01/27,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/01/27,混合,B887326854,ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,上交所A,508000,张江REIT,61082,混合,买入,	--,限价,4400736,混合,="2.5449",--,	--,	--,="8，900.00",="22，649.20",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",上海竞价,	--,	--,--,2026/01/28,--,--,,="22，649.20",	--,	--,T	+1,2026/01/27,2026/01/27,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/01/27,混合,B887326854,ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,上交所A,508001,浙江杭徽,61082,混合,卖出,	--,限价,4400477,混合,="5.7710",--,	--,	--,="51，276.00",="295，915.26",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",上海竞价,	--,	--,--,2026/01/28,--,--,,="295，915.26",	--,	--,T	+1,2026/01/27,2026/01/27,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/01/27,混合,B887326854,ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,上交所A,508002,百联消费,61082,混合,买入,	--,限价,4400737,混合,="3.5085",--,	--,	--,="57，300.00",="201，034.60",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",上海竞价,	--,	--,--,2026/01/28,--,--,,="201，034.60",	--,	--,T	+1,2026/01/27,2026/01/27,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/01/27,混合,B887326854,ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,上交所A,508003,中金联东,61082,混合,卖出,	--,限价,4400478,混合,="4.0581",--,	--,	--,="153，100.00",="621，296.90",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",上海竞价,	--,	--,--,2026/01/28,--,--,,="621，296.90",	--,	--,T	+1,2026/01/27,2026/01/27,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/01/27,混合,B887326854,ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,上交所A,508005,首创奥莱,61082,混合,卖出,	--,限价,4400479,混合,="4.2657",--,	--,	--,="69，900.00",="298，174.30",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",上海竞价,	--,	--,--,2026/01/28,--,--,,="298，174.30",	--,	--,T	+1,2026/01/27,2026/01/27,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/01/27,混合,B887326854,ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,上交所A,508006,首创水务,61082,混合,卖出,	--,限价,4400480,混合,="3.6832",--,	--,	--,="3，100.00",="11，417.90",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",上海竞价,	--,	--,--,2026/01/28,--,--,,="11，417.90",	--,	--,T	+1,2026/01/27,2026/01/27,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/01/27,混合,B887326854,ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,上交所A,508007,山东高速,61082,混合,卖出,	--,限价,4400481,混合,="7.1165",--,	--,	--,="110，400.00",="785，662.50",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",上海竞价,	--,	--,--,2026/01/28,--,--,,="785，662.50",	--,	--,T	+1,2026/01/27,2026/01/27,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/01/27,混合,B887326854,ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,上交所A,508008,铁建REIT,61082,混合,买入,	--,限价,4400738,混合,="8.2072",--,	--,	--,="4，600.00",="37，753.10",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",上海竞价,	--,	--,--,2026/01/28,--,--,,="37，753.10",	--,	--,T	+1,2026/01/27,2026/01/27,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/01/27,混合,B887326854,ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,上交所A,508009,XD安徽交,61082,混合,买入,	--,限价,4400739,混合,="6.8710",--,	--,	--,="48，400.00",="332，558.10",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",上海竞价,	--,	--,--,2026/01/28,--,--,,="332，558.10",	--,	--,T	+1,2026/01/27,2026/01/27,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/01/27,混合,B887326854,ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,上交所A,508010,重庆两江,61082,混合,卖出,	--,限价,4400482,混合,="3.1168",--,	--,	--,="20，900.00",="65，140.90",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",上海竞价,	--,	--,--,2026/01/28,--,--,,="65，140.90",	--,	--,T	+1,2026/01/27,2026/01/27,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/01/27,混合,B887326854,ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,上交所A,508011,物美消费,61082,混合,卖出,	--,限价,4400483,混合,="4.3136",--,	--,	--,="41，700.00",="179，877.10",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",上海竞价,	--,	--,--,2026/01/28,--,--,,="179，877.10",	--,	--,T	+1,2026/01/27,2026/01/27,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/01/27,混合,B887326854,ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,上交所A,508015,明阳REIT,61082,混合,买入,	--,限价,4400740,混合,="6.5536",--,	--,	--,="6，300.00",="41，287.40",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",上海竞价,	--,	--,--,2026/01/28,--,--,,="41，287.40",	--,	--,T	+1,2026/01/27,2026/01/27,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/01/27,混合,B887326854,ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,上交所A,508016,华电REIT,61082,混合,买入,	--,限价,4400741,混合,="4.4411",--,	--,	--,="57，800.00",="256，696.70",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",上海竞价,	--,	--,--,2026/01/28,--,--,,="256，696.70",	--,	--,T	+1,2026/01/27,2026/01/27,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/01/27,混合,B887326854,ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,上交所A,508017,金茂商业,61082,混合,卖出,	--,限价,4400484,混合,="4.0923",--,	--,	--,="9，700.00",="39，695.00",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",上海竞价,	--,	--,--,2026/01/28,--,--,,="39，695.00",	--,	--,T	+1,2026/01/27,2026/01/27,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/01/27,混合,B887326854,ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,上交所A,508018,中交REIT,61082,混合,买入,	--,限价,4400742,混合,="5.6129",--,	--,	--,="92，770.00",="520，706.80",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",上海竞价,	--,	--,--,2026/01/28,--,--,,="520，706.80",	--,	--,T	+1,2026/01/27,2026/01/27,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/01/27,混合,B887326854,ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,上交所A,508022,津开产园,61082,混合,卖出,	--,限价,4400485,混合,="3.5109",--,	--,	--,="45，300.00",="159，042.20",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",上海竞价,	--,	--,--,2026/01/28,--,--,,="159，042.20",	--,	--,T	+1,2026/01/27,2026/01/27,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/01/27,混合,B887326854,ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,上交所A,508026,电建清源,61082,混合,卖出,	--,限价,4400486,混合,="4.0769",--,	--,	--,="9，900.00",="40，361.30",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",上海竞价,	--,	--,--,2026/01/28,--,--,,="40，361.30",	--,	--,T	+1,2026/01/27,2026/01/27,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/01/27,混合,B887326854,ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,上交所A,508027,东吴苏园,61082,混合,卖出,	--,限价,4400487,混合,="2.9506",--,	--,	--,="103，700.00",="305，974.12",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",上海竞价,	--,	--,--,2026/01/28,--,--,,="305，974.12",	--,	--,T	+1,2026/01/27,2026/01/27,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
